Year,Income Sample
1913,240.1203517840921
1913,365.1379773752745
1913,281.46190305614795
1913,1198.9644609566155
1913,777.2668977447876
1913,500.13303779358
1913,1562.9750302415553
1913,1882.871708666596
1913,469.89275873349294
1913,176.97887110380464
1913,1049.4715233702314
1913,440.88895569353195
1913,579.3204110070867
1913,703.7489087435874
1913,376.5978538632243
1913,527.7908758489776
1913,486.29001271290656
1913,941.9410822195812
1913,599.7855579539829
1913,491.0573121621341
1913,570.468051663004
1913,316.90463665870504
1913,672.23136366483
1913,352.9486949522991
1913,242.01939357864768
1913,339.39012279166815
1913,132.60723633448504
1913,627.025705977815
1913,892.8950344891439
1913,336.5156847750577
1913,400.1434268414375
1913,289.81491964571376
1913,1609.0703293722966
1913,577.6520800004994
1913,200.94185885287274
1913,1347.4902550771558
1913,383.57153755794167
1913,248.59539080910963
1913,795.7594685197523
1913,475.44630761405324
1913,977.8145149716257
1913,458.0461436439244
1913,758.4917527062248
1913,849.840159139879
1913,733.261861844385
1913,402.5717928844291
1913,348.97609466874906
1913,468.8834372588704
1913,447.7377159954028
1913,953.799788810822
1913,848.0944815127837
1913,432.12645263369103
1913,478.28553601217914
1913,346.72369011432033
1913,293.2375408205771
1913,635.3803473346738
1913,667.2482041740068
1913,99.19405222232325
1913,216.80243878486596
1913,1173.0018942072252
1913,651.2629481818662
1913,225.5216751012791
1913,940.8346343017745
1913,439.5289592774431
1913,1268.4570122608195
1913,579.5275852363201
1913,456.4437559813022
1913,604.7489627492256
1913,601.1704512266153
1913,1291.6956792987069
1913,906.6419500561883
1913,1054.0423428524887
1913,600.471905388016
1913,646.8922640212747
1913,956.4762885797975
1913,333.938135256453
1913,501.5175895616223
1913,933.3972441946113
1913,1089.205998391074
1913,252.85172963667563
1913,455.61078805139033
1913,276.9042775037519
1913,995.0585484544016
1913,684.7634745468152
1913,782.4394102922826
1913,281.26016473615454
1913,645.053716939896
1913,496.74841180936795
1913,677.064662945285
1913,547.5274627776589
1913,590.5485229735079
1913,512.724579974017
1913,528.7651354695311
1913,434.46303217919717
1913,789.9737961732928
1913,328.27042914395815
1913,735.015800066091
1913,1065.7619089025866
1913,867.1758776089578
1913,618.3286369994443
1913,276.9912027432951
1913,806.0689846023446
1913,871.3704227220197
1913,350.0925131311799
1913,883.748752516558
1913,335.82759125085033
1913,771.296416217035
1913,604.3003474422794
1913,927.4763454691636
1913,457.1637727805192
1913,1009.9809432971866
1913,644.3334820717046
1913,565.0818216903702
1913,579.3867146454842
1913,996.6352308713551
1913,455.90544168737034
1913,446.8861571664285
1913,739.2830392503078
1913,1107.305429175463
1913,422.96774097504107
1913,666.4149172640576
1913,245.52437826889295
1913,1342.0927942971634
1913,899.5944275188995
1913,1655.5109894263362
1913,580.1678873887242
1913,340.5474755989035
1913,252.9928555025825
1913,1015.4922712888246
1913,709.0822264597946
1913,1070.0474729611888
1913,717.4791342612189
1913,904.8647661213704
1913,464.3707518997742
1913,652.0605519989833
1913,561.690252287858
1913,704.7819998259289
1913,778.9205229651008
1913,421.4200378899349
1913,310.79612528966715
1913,913.1505639045458
1913,914.5477646762839
1913,669.7887434293755
1913,473.88103782127894
1913,398.2318201418481
1913,589.0111031054163
1913,384.564529465226
1913,462.7430490178337
1913,191.1124597677118
1913,998.2761738508734
1913,909.7515983310035
1913,509.90785738867146
1913,467.8049677099506
1913,614.0100854409802
1913,326.2641187043454
1913,472.5643202753732
1913,539.9588236405187
1913,550.3444714284
1913,710.5049201773961
1913,980.6192224041507
1913,769.5648473468508
1913,389.98009393621396
1913,1011.9396580008561
1913,545.7367179676977
1913,658.4279368292847
1913,564.0094464852223
1913,1065.1528243168102
1913,540.3847710988587
1913,597.0710363986448
1913,682.5258352925039
1913,342.29266641696654
1913,642.7125316905799
1913,627.547783920803
1913,912.0564557127371
1913,954.1235505253959
1913,164.46935603383554
1913,1355.6431266970835
1913,595.2266622325901
1913,467.4900882064905
1913,579.4848333901729
1913,737.2344969007115
1913,828.387269597182
1913,853.2656565377529
1913,921.5687970612578
1913,648.6760524710897
1913,575.6429199995008
1913,1217.623233567704
1913,1555.8858599954485
1913,381.9124304158402
1913,812.6305976534571
1913,516.7771387840082
1913,345.9751483397599
1913,369.19731822735463
1913,704.8275903210224
1913,430.5212735436643
1913,416.4276559218639
1913,798.2015736675046
1913,466.8621137949548
1913,1100.829108476826
1913,375.2837205370574
1913,157.66611713430765
1913,301.8500841890804
1913,737.5815613718244
1913,553.5855926317224
1913,415.5484465488346
1913,460.20380723454815
1913,270.6806525525061
1913,823.3562448295118
1913,512.0352570570662
1913,509.6926139488108
1913,657.434497905147
1913,1007.0659100407336
1913,218.35569499277344
1913,609.4619340260873
1913,1387.2317856769737
1913,925.6617377670353
1913,608.852856602509
1913,300.2569340022913
1913,703.8542799967558
1913,467.87986423930977
1913,658.5430617608491
1913,190.05062344783894
1913,706.7461557164661
1913,298.6470116805756
1913,1384.2755351094934
1913,787.8047557156598
1913,781.4692341478128
1913,749.0421311302562
1913,476.8436330485715
1913,589.0306686954373
1913,870.4553620114879
1913,357.59406785639356
1913,593.4518304919372
1913,398.5728181267148
1913,751.7834107399437
1913,330.75214402025193
1913,1294.9613174425806
1913,852.6457169691514
1913,676.4957221443586
1913,674.0080853193941
1913,454.08748308101485
1913,648.0707052569031
1913,197.86980107838147
1913,1022.831390116654
1913,382.5084215112154
1913,1167.0913434434492
1913,667.7216356203242
1913,980.2279165452272
1913,610.3209536766415
1913,603.8159660915703
1913,748.8350737479454
1913,669.1064886776901
1913,304.79662187237346
1913,226.03837969477323
1913,580.6981909062473
1913,488.63457040549065
1913,641.0911887812802
1913,1465.954221187929
1913,649.047959512555
1913,118.99738733908126
1913,806.6895037895533
1913,421.39924316020046
1913,397.5637975431287
1913,386.4289033679496
1913,517.0170965276908
1913,1481.6119969555693
1913,683.4222692822818
1913,676.9502774108888
1913,331.42573995297994
1913,1019.3195219032673
1913,438.93441028280114
1913,1342.1444144486618
1913,157.96094299819927
1913,620.4005509926395
1913,582.9530681623552
1913,324.16117673834447
1913,167.46517728830074
1913,530.2516176122559
1913,442.0089763513081
1913,310.72492538143297
1913,285.21491537394223
1913,747.0983192697094
1913,681.1306111410616
1913,1184.384156629843
1913,826.00467854518
1913,559.0876367820385
1913,395.70045321981894
1913,625.3339506651683
1913,1401.629578469947
1913,235.05718386687448
1913,501.5262615268107
1913,569.953522688119
1913,387.7992438344426
1913,385.42601299561795
1913,768.4085194603741
1913,847.3187532612116
1913,523.1878740267238
1913,579.6282687073596
1913,741.5848312324658
1913,899.0989188240052
1913,1054.7008843671456
1913,540.9516555506674
1913,608.7140420686488
1913,698.9291681174683
1913,278.5961538052561
1913,499.0184123502188
1913,234.79222025516418
1913,521.1373850488292
1913,335.6677156266432
1913,760.2422008996605
1913,1111.2211253561936
1913,1341.706258817022
1913,1065.511247989594
1913,650.5784286255897
1913,317.3566831229921
1913,289.6275590245347
1913,758.3593757865619
1913,566.1313659950918
1913,630.9293918779049
1913,863.7630647455362
1913,240.23069108371902
1913,767.8326566883743
1913,543.0295939162005
1913,701.7287332524202
1913,1004.0501842561124
1913,180.0262296323118
1913,724.1057465551312
1913,910.5450171403886
1913,713.6578313755324
1913,993.7135666789784
1913,619.5741960469866
1913,420.43339123853923
1913,837.0325165239232
1913,244.72789876799206
1913,230.73484877967135
1913,486.1469205813603
1913,720.8855863784921
1913,916.9733683592567
1913,873.5976285954563
1913,611.105241813329
1913,208.8036901799356
1913,571.1327512428453
1913,491.6258008270774
1913,485.837170691942
1913,736.9564998824264
1913,703.0802121923672
1913,504.94202487540565
1913,456.649381789929
1913,809.2404613222172
1913,531.7043834356901
1913,604.8966650917844
1913,642.3763510072557
1913,534.7685110792588
1913,397.2486863611653
1913,746.8518159675574
1913,1429.8268353879198
1913,603.422586395784
1913,710.4491320493905
1913,325.6815060220872
1913,257.27452956738585
1913,208.95656080546695
1913,650.1155978367891
1913,589.0471350621998
1913,272.31957920683294
1913,480.75863426425065
1913,484.20560776338147
1913,1033.7393515458584
1913,486.5730742704033
1913,54.35451831990536
1913,454.9546988344099
1913,490.7238043418981
1913,957.1532882255118
1913,419.5889386564271
1913,648.3624909841334
1913,293.0199508926618
1913,648.7849218867344
1913,369.42318727521643
1913,866.8416367687341
1913,890.1895151340074
1913,1358.0637772898763
1913,210.50949525013476
1913,464.98260820416533
1913,564.9695031129753
1913,274.51967361882004
1913,170.02342065137833
1913,1355.8081042176123
1913,1455.3213002117416
1913,438.6896242334378
1913,1231.9781581275906
1913,786.54719882918
1913,899.3282833340903
1913,1146.2087145481073
1913,345.8703504492392
1913,763.0881796072129
1913,435.4187804782044
1913,848.0286072233393
1913,318.64815436074014
1913,209.16808109771515
1913,816.2554590467913
1913,205.51544997125043
1913,573.372922635005
1913,1275.7837515240822
1913,744.3598077662242
1913,516.931798017708
1913,737.3401420045511
1913,794.2998813064204
1913,993.9720922226115
1913,107.71579882731615
1913,411.09733434442865
1913,520.160160601925
1913,510.16976803783473
1913,428.2593327919909
1913,785.4760006216299
1913,801.2262491516897
1913,586.8003482461256
1913,460.2811024523239
1913,446.25545108670536
1913,534.5889739849958
1913,735.0839065066158
1913,964.920917161358
1913,948.2320718765168
1913,775.8613445686908
1913,442.4124381859891
1913,701.9074344128061
1913,344.73689781623966
1913,261.57599908861255
1913,490.88841474827814
1913,573.2581210401554
1913,450.5573025990312
1913,385.7765427155449
1913,653.1880872132126
1913,1229.1234150586977
1913,912.4921338973254
1913,715.535507069571
1913,526.0802842835775
1913,939.5255345649746
1913,334.67748426668715
1913,1001.9132371910445
1913,331.12692990135383
1913,183.77147681880493
1913,489.275951541765
1913,484.5666716150233
1913,533.2731358681183
1913,488.69321994510364
1913,544.011612406032
1913,670.7318992940593
1913,764.7221146114994
1913,450.2168474269602
1913,385.88264516167715
1913,424.672437303614
1913,651.6778144969487
1913,685.5767966987673
1913,747.2756429027686
1913,1272.4853888763525
1913,479.7106300378262
1913,690.7290897346012
1913,225.25160953056607
1913,705.4066478213776
1913,419.97017839934404
1913,124.40154378301875
1913,509.3730026774478
1913,325.66417762612423
1913,98.98518562262912
1913,321.47274877813874
1913,646.9190427779697
1913,492.68865849637655
1913,488.29124159323305
1913,865.1058198243934
1913,762.4616848413966
1913,534.9949356337547
1913,1065.1526584769908
1913,279.369653396152
1913,301.82431695192236
1913,1183.6595608841997
1913,122.7023625284123
1913,264.97436638025243
1913,145.56256497798833
1913,632.0888102300693
1913,1009.6912662741008
1913,1099.8699143898505
1913,226.6799612603542
1913,469.0055430086507
1913,907.3598966349156
1913,1011.2596669958097
1913,1521.3282590217327
1913,822.9146937168068
1913,371.9311215417332
1913,1106.4966071763333
1913,600.0474701501033
1913,485.18447289259336
1913,585.0532567305316
1913,155.91994442844478
1913,533.3651339722852
1913,167.6257940610139
1913,448.48020650636215
1913,548.131870133313
1913,1029.8576412673494
1913,428.1613654716854
1913,201.662689003708
1913,1438.4617752583451
1913,581.678551185556
1913,261.2572988586284
1913,643.0400955824991
1913,747.5556217833106
1913,513.0448392405871
1913,424.49786486002677
1913,575.3293025059669
1913,524.8986007453196
1913,766.2895556661447
1913,882.3662755092748
1913,1024.5263508252067
1913,856.9803318962583
1913,1475.4647243027534
1913,1146.44702555581
1913,347.20134689135756
1913,707.0250557919833
1913,319.55226708418985
1913,682.166155266313
1913,575.5202748442034
1913,887.7421350350753
1913,1219.25124894715
1913,388.01891053141526
1913,595.3497741993411
1913,458.6284447018011
1913,646.3373556287496
1913,470.66963083276016
1913,809.3508280483319
1913,647.7424567553913
1913,754.6164203224984
1913,187.88983511512268
1913,901.1088854168437
1913,573.2487447493858
1913,814.4391278124908
1913,491.4741398440565
1913,1119.344479859289
1913,223.280946177124
1913,807.0194069177552
1913,912.6567924484578
1913,1022.9617809677745
1913,695.9495387582822
1913,709.3855818271205
1913,127.71624209667553
1913,999.2286144846449
1913,835.741898663625
1913,407.8440014441043
1913,699.109609546409
1913,906.4170651235333
1913,271.92367163999563
1913,1514.5069943530373
1913,631.1168308444055
1913,394.3724937442818
1913,602.6034867141856
1913,1073.7646169618042
1913,546.5115127019553
1913,1313.7715746466806
1913,551.4363257321174
1913,1528.4515097279946
1913,356.32474470507725
1913,548.9895346136259
1913,660.373656095585
1913,636.4058262322072
1913,534.8060287287259
1913,312.3458704775258
1913,507.8624188256374
1913,711.1847565307842
1913,512.471779933875
1913,598.0067697208365
1913,319.2258170666655
1913,674.3005983406597
1913,323.03419839824517
1913,784.7397138617861
1913,451.51768003169695
1913,350.0549577693283
1913,572.8342269681444
1913,632.9915010210401
1913,663.4476756550388
1913,422.0884548087939
1913,399.1708640760211
1913,364.33920040684535
1913,707.732138048457
1913,756.7505769371508
1913,181.26303350746574
1913,445.2436340284449
1913,316.5026650863157
1913,394.7971061506761
1913,232.97571574659364
1913,594.8061866007433
1913,170.88313199379957
1913,636.2777347926079
1913,268.56338565325234
1913,506.97111566475263
1913,483.2842016575179
1913,865.4160959150933
1913,508.3174039870492
1913,185.0595146208846
1913,186.11716336448842
1913,435.86601288171954
1913,765.43704167681
1913,633.2509361716508
1913,439.1412365265637
1913,800.9472200744133
1913,596.9061717281146
1913,474.80942365772324
1913,678.2160221127256
1913,488.7967550217749
1913,421.16447822545297
1913,411.16270848493235
1913,598.0974365292766
1913,328.4036497535978
1913,656.5773792140353
1913,580.8296601870695
1913,730.596612204748
1913,589.9364482473625
1913,922.0405106705655
1913,1593.5201822664271
1913,533.2327374509415
1913,522.6581903428603
1913,622.7930412459732
1913,1023.4139926253172
1913,979.9807286326733
1913,870.6339491147404
1913,797.5451853600713
1913,510.0928516399011
1913,322.8240680613117
1913,553.7511829385415
1913,727.0756363948605
1913,2020.2561655140046
1913,302.1319882642529
1913,335.6221765164983
1913,323.11140948639616
1913,435.9386292792852
1913,785.8182734874392
1913,718.1695364198213
1913,617.9392900097131
1913,1037.660791306573
1913,1035.9955832211722
1913,335.4878523612809
1913,374.7649414528667
1913,305.4853716089565
1913,370.1025240665366
1913,408.7493001637372
1913,464.9306872973573
1913,799.1385937347418
1913,1144.0893075530441
1913,641.9760842459104
1913,698.7917759321349
1913,209.02091868487318
1913,462.8225319435209
1913,428.0524363914877
1913,616.0914278806868
1913,698.4915208626165
1913,414.679118564791
1913,741.0710177947997
1913,617.4185539678308
1913,746.9001299696174
1913,1128.8840468334106
1913,378.79250766108953
1913,857.6659580728087
1913,417.28476957482695
1913,556.0312090905184
1913,780.5138631343578
1913,836.7132115529031
1913,292.46321860006196
1913,108.37085046433602
1913,461.97146401357406
1913,786.771449331646
1913,1713.558113623706
1913,547.586571545085
1913,419.4236235974694
1913,727.2402317249952
1913,332.3004062081116
1913,1395.736051975757
1913,328.7677354743781
1913,577.6601487682375
1913,1134.9315751571426
1913,699.4194044129556
1913,370.08330410837954
1913,488.84068572304903
1913,157.56541647233638
1913,351.5211199356219
1913,386.64578989478787
1913,783.9940728089623
1913,220.00652927364442
1913,674.1139483455547
1913,896.0280851926985
1913,481.3431619250262
1913,871.7358005307317
1913,1102.629659673146
1913,1127.958504051279
1913,569.9759956074288
1913,539.0443941046606
1913,473.4798330529339
1913,883.4492788415706
1913,598.2545749459584
1913,165.23892846211024
1913,449.7289878450248
1913,838.8798837826281
1913,323.17782519565003
1913,893.8950306155668
1913,789.456637965862
1913,361.6949053319529
1913,223.18050470846254
1913,687.1827444841615
1913,148.2427579344904
1913,427.79973152597574
1913,1418.7093645575978
1913,361.0722497872709
1913,687.7375486550377
1913,2327.151516481695
1913,1556.7806202375332
1913,285.88149554849275
1913,337.1163565264785
1913,702.2410403281101
1913,379.15183480254683
1913,563.0764071230994
1913,887.7466326177408
1913,1021.1669820834016
1913,580.4498502766421
1913,891.6768612100587
1913,523.3827457229241
1913,699.7188697185615
1913,585.261733807547
1913,735.2938202127401
1913,1329.422536172943
1913,427.5999601936099
1913,411.2129947143473
1913,852.3968960639211
1913,612.3406528404643
1913,380.6152631678508
1913,536.6023867969485
1913,337.3558764266746
1913,731.7524227189888
1913,1132.1693239020374
1913,936.4674775608585
1913,1337.8610656248648
1913,423.1324439569997
1913,310.6510283072774
1913,171.8993087104443
1913,546.0372334999237
1913,695.2925796041504
1913,717.5532658438622
1913,742.516885521676
1913,580.1552652487135
1913,722.0540689327302
1913,523.1589344389621
1913,788.5623901589919
1913,398.5315145940895
1913,1085.63766608232
1913,249.53562803530406
1913,447.79248619631886
1913,548.8813455807839
1913,1228.930062200829
1913,797.3092038495333
1913,364.56454888331143
1913,444.6973039301619
1913,1032.3138413604968
1913,684.9163114685655
1913,693.4866604204622
1913,417.1223583019814
1913,458.1102068563849
1913,518.203044313008
1913,879.4983177496871
1913,235.40868544717753
1913,329.6470805403385
1913,304.6112561259746
1913,405.7375076484199
1913,845.2241886285614
1913,790.5105569910054
1913,434.4015533402026
1913,226.53591597409044
1913,567.5984831829802
1913,489.31411562757296
1913,518.662643441197
1913,639.4028074955262
1913,605.5588967728937
1913,350.35554674304694
1913,413.6410896234002
1913,717.7202274183537
1913,548.6522876649555
1913,317.9057501154461
1913,110.36428007226121
1913,344.7374113000241
1913,999.8834984093241
1913,479.70563886224147
1913,679.4714120749748
1913,275.3354379413955
1913,498.3678291582284
1913,106.07484170718661
1913,630.694449835416
1913,307.5232618618991
1913,545.9539999472524
1913,2029.5403483619446
1913,605.0462192856394
1913,465.55462284256873
1913,553.6506841596369
1913,693.8149703686429
1913,301.083174231271
1913,413.07131100307674
1913,659.9846630237839
1913,1124.1099419030347
1913,655.3975987327509
1913,231.5732261715293
1913,671.7911117039059
1913,899.064436488197
1913,677.9073353748123
1913,390.02177079082924
1913,681.1210696746165
1913,602.2196248188004
1913,404.2313427832194
1913,639.3109900556346
1913,494.3209935654385
1913,645.8716905208577
1913,345.5226995802664
1913,375.1632301894737
1913,1346.0171486274744
1913,434.75932174634954
1913,694.6465186729524
1913,220.01446510111853
1913,478.2677917701776
1913,217.7920684411174
1913,405.505317277117
1913,729.2538306038974
1913,647.6994109482649
1913,217.69133994352973
1913,803.1613335925632
1913,653.2719329530267
1913,386.4597323347155
1913,926.4885060078507
1913,714.9508411107139
1913,608.3759255365607
1913,507.7310396356265
1913,355.60232491840577
1913,1232.4053011314188
1913,712.9129071101576
1913,681.9511112296196
1913,732.9582856110487
1913,204.40071149172803
1913,1561.3396728624655
1913,607.1008521638176
1913,676.2182068522729
1913,589.7720247031989
1913,571.9014721052146
1913,375.36579341949613
1913,845.5134253038891
1913,368.79162831435485
1913,474.0659225012722
1913,836.4417232370457
1913,202.81950361903313
1913,182.79716424021728
1913,680.8757589906145
1913,1103.7010441823672
1913,567.5025711014044
1913,354.8093367115086
1913,343.8844160319
1913,722.0925207722073
1913,778.2365065925753
1913,679.3539731709179
1913,325.4182987568731
1913,1056.2789868592715
1913,657.2191341604646
1913,314.7555860708827
1913,75.48348658699703
1913,1490.33160600193
1913,559.8160396175726
1913,813.6185432043967
1913,165.65608453533707
1913,699.8922002529528
1913,342.7961415813528
1913,662.4486066785315
1913,777.666205493212
1913,338.0374264224254
1913,430.1181431076327
1913,203.16844995816285
1913,941.7606566763645
1913,700.1609634011915
1913,643.5033203515653
1913,732.7040109386035
1913,601.0742777227302
1914,468.9024283828469
1914,412.081386289287
1914,803.5275201204417
1914,582.3072689965454
1914,527.2902708239855
1914,528.4951225704673
1914,805.9639367700967
1914,1158.393644496897
1914,838.0040863389954
1914,641.6274510596805
1914,1538.8308694317543
1914,431.03287535002255
1914,222.0320346786867
1914,437.82591036358497
1914,619.5766459670666
1914,516.2493250378758
1914,353.5275993041058
1914,592.0803919305843
1914,539.4858265968086
1914,295.35990647000995
1914,202.43866314322264
1914,1007.1355936209449
1914,445.1161028541228
1914,753.6805838580779
1914,787.7868811226998
1914,446.21421163819264
1914,952.3826518722105
1914,213.38954581894507
1914,733.6741589344724
1914,198.80775247595128
1914,492.34338899904463
1914,1079.8892408727402
1914,168.1140713257235
1914,206.80075581051696
1914,354.54455158608675
1914,768.4164622895231
1914,1069.320479763664
1914,395.8293290616144
1914,632.1856860399688
1914,1414.8402865028145
1914,402.7551699524546
1914,672.4532585302311
1914,590.2049174796512
1914,673.7601052943023
1914,306.36086813110285
1914,404.7237526657362
1914,540.3807189829156
1914,749.6075617223061
1914,663.4965454596736
1914,1226.930093442133
1914,236.42118126241496
1914,447.5086411634174
1914,375.3512711800068
1914,454.24862789691184
1914,804.112093671233
1914,451.8352098983631
1914,787.1751036125967
1914,508.27281462852375
1914,453.691433424695
1914,660.01293551764
1914,828.5248618631299
1914,601.1268794250462
1914,675.5196904486766
1914,293.33101989999585
1914,526.1328717815659
1914,906.6504805518061
1914,937.4267184158638
1914,656.725486703895
1914,597.3486818010584
1914,442.00312289493337
1914,784.0356277854762
1914,582.5443976701213
1914,606.6962955997215
1914,238.29890109220585
1914,359.31886350260925
1914,579.4743152988077
1914,334.12923314164806
1914,638.6543342264589
1914,419.895562251436
1914,841.0193629803969
1914,301.3976462697529
1914,335.16714413716534
1914,806.0719684780953
1914,416.49559659345215
1914,393.4562513506434
1914,635.401607791486
1914,713.292589978756
1914,608.6765858505896
1914,281.96982567143925
1914,560.4874168088394
1914,1070.5933316961468
1914,690.9983841983105
1914,866.8185008164096
1914,585.2855828543919
1914,433.8753620156553
1914,874.8996665889516
1914,388.45450418158254
1914,1088.5582292629751
1914,376.05058926588254
1914,818.4206584535675
1914,470.0838641510377
1914,97.74710153965992
1914,1003.6188707282547
1914,246.6061465323663
1914,752.3475288531286
1914,574.8414431296554
1914,1494.952826304072
1914,174.16226107696068
1914,1447.198941796246
1914,646.5616957458983
1914,550.494792416086
1914,150.14759492409465
1914,99.04741913129334
1914,769.6674129510777
1914,314.4432844005602
1914,712.2216476897684
1914,459.99941673468015
1914,265.2540787861387
1914,199.1912180980996
1914,357.813780553499
1914,389.7274775059384
1914,906.4596078743073
1914,447.7805083031488
1914,325.692181143976
1914,837.8537569778657
1914,476.0170354018416
1914,423.5950267825739
1914,682.6027189545863
1914,347.11646651807206
1914,245.54751745904804
1914,1073.623982651196
1914,1196.6230822812513
1914,811.273742199802
1914,278.4067653347096
1914,1050.6445366976968
1914,437.28221701871416
1914,983.7786760854069
1914,390.3196247046681
1914,622.6356951610114
1914,390.8119494503711
1914,206.14664954017297
1914,416.7063585538982
1914,1264.00735396698
1914,468.8568302318137
1914,825.548770925479
1914,491.45122793008244
1914,496.56306404829746
1914,378.03682833384494
1914,224.31000493357763
1914,712.8438169138719
1914,392.49881777752665
1914,946.660815957818
1914,556.5069067693527
1914,427.00865902626805
1914,565.9222734784065
1914,738.4325282964919
1914,354.38985682029806
1914,858.8698844995762
1914,89.27622283673726
1914,327.1777567010471
1914,948.8269915740927
1914,337.24152147256206
1914,426.3336990500094
1914,564.1707270484595
1914,550.2454975626043
1914,473.4761311205068
1914,319.58050448988314
1914,1003.5033938677099
1914,885.7949010618046
1914,158.24004984043412
1914,565.864080522373
1914,227.01548885938473
1914,653.1469039429613
1914,816.3062582649459
1914,274.5575195655409
1914,508.12552337401246
1914,562.6155476504013
1914,415.1915814820919
1914,466.7836164305464
1914,653.8337126954218
1914,468.39809984508264
1914,518.9671661850423
1914,1010.0851091195286
1914,999.0475142989291
1914,423.13910166029433
1914,724.3717733248797
1914,1180.6490011914666
1914,729.757733707092
1914,449.44321300367875
1914,847.6625485666112
1914,906.7128353694953
1914,165.25426200505
1914,423.36443394489504
1914,709.1757007450688
1914,1114.7314421760157
1914,861.3162543730825
1914,1446.7400320934337
1914,472.7414248661739
1914,227.9799527966191
1914,608.2031719090459
1914,755.8517434408705
1914,715.6375979078883
1914,269.9328536450422
1914,336.47514267799465
1914,896.427903837776
1914,375.45995654251743
1914,446.2867261000594
1914,1040.5726011838115
1914,336.83298292227926
1914,570.9465583054267
1914,706.1089526885904
1914,571.2844017695926
1914,721.087353077433
1914,444.2319299201972
1914,398.50508707619673
1914,406.38496004324367
1914,377.5282377898189
1914,812.2083222193746
1914,546.3229406823244
1914,600.9081530099807
1914,388.04269168914425
1914,201.63648150416424
1914,633.0854640276376
1914,913.5947306991246
1914,1418.0002516679194
1914,663.0931135827333
1914,839.1897421779578
1914,927.2520119521396
1914,668.6170206210043
1914,311.5478658983668
1914,575.9649657590064
1914,106.11453657260438
1914,536.8182398699794
1914,234.66576594118578
1914,342.5785683930347
1914,692.2009464693542
1914,535.3899530237467
1914,501.29387397123884
1914,477.1256766180473
1914,589.9532574325581
1914,1023.8076515367958
1914,511.2003829109704
1914,243.65669977558542
1914,841.409656917961
1914,643.8061598512797
1914,1264.7841286325324
1914,536.0043141229008
1914,593.7942415789581
1914,517.8045985521879
1914,872.1305579144502
1914,151.17880815620333
1914,781.5601930356518
1914,612.5757144531311
1914,773.8990745856818
1914,270.36387929972307
1914,374.1954211558115
1914,630.4512770699682
1914,480.8888230050804
1914,450.1865614012839
1914,762.0126430923706
1914,599.7313436643847
1914,1158.4644159972333
1914,377.0085803601547
1914,621.4470904277086
1914,665.1866668670613
1914,836.644346316539
1914,749.0563530943747
1914,618.2275980380044
1914,704.7239932392238
1914,201.43301314694105
